Acc_PeakRate_LFP,Acc_PeakRate_MUAe,Acc_PeakEnv_LFP,Acc_PeakEnv_MUAe,Birds_Name,Sex_Birds,Song_Number,Order_Parts,Depth_Record,Session_Number,Perf_LFP,Perf_MUAe
50,11.1111111111111,35.2941176470588,23.5294117647059,F2,2,8,5,1,1,0.295978420794507,0.0310262529832933
0,16.6666666666667,5.88235294117647,5.88235294117647,F2,2,2,5,1,1,-0.110445428497004,-0.028679245283019
27.7777777777778,16.6666666666667,29.4117647058824,17.6470588235294,F2,2,10,5,1,1,0.168382352941176,-0.0362392295995947
22.2222222222222,0,17.6470588235294,5.88235294117647,F2,2,6,5,1,1,0.0274605103280679,-0.227109729858953
22.2222222222222,0,23.5294117647059,17.6470588235294,F2,2,3,5,1,1,0.0713355896901847,-0.120534629404617
16.6666666666667,38.8888888888889,29.4117647058824,29.4117647058824,F2,2,1,5,1,1,0.106969205834684,0.174964438122333
20.8333333333333,8.33333333333333,8.33333333333333,4.16666666666667,M2,1,5,1,2,2,-0.0329202168861347,0.0218456798767675
33.3333333333333,25,20.8333333333333,8.33333333333333,M2,1,3,1,2,2,0.187799778625016,0.0316074283605953
16.6666666666667,16.6666666666667,16.6666666666667,8.33333333333333,M2,1,2,1,2,2,0.0081259522600305,-0.00164293537787515
25,20.8333333333333,25,16.6666666666667,M2,1,7,1,2,2,0.0720299345182414,0.0191754554170661
31.5789473684211,36.8421052631579,21.0526315789474,15.7894736842105,M2,1,6,1,2,2,0.0607123583378305,0.172308630680085
31.5789473684211,21.0526315789474,21.0526315789474,26.3157894736842,M2,1,10,2,2,2,0.0766324878575283,0.175237144283574
28,20,18.1818181818182,13.6363636363636,M2,1,9,2,2,2,0.0145817344589411,0.0862357669122572
28,32,13.6363636363636,27.2727272727273,M2,1,8,2,2,2,0.1263879817113,0.185795814838301
24,20,13.6363636363636,9.09090909090909,M2,1,1,2,2,2,0.116894054236146,0.0208701236153476
40,25,27.7777777777778,27.7777777777778,M2,1,3,2,2,2,0.217097277614011,0.143972246313964
30,35,16.6666666666667,27.7777777777778,M2,1,7,3,2,2,0.0599173553719007,0.10015123508654
40,15,22.2222222222222,22.2222222222222,M2,1,6,3,2,2,0.173083654182709,0.113489102689967
20,0,21.4285714285714,7.14285714285714,M2,1,10,3,2,2,0.10801393728223,-0.0402118950156513
33.3333333333333,6.66666666666667,21.4285714285714,0,M2,1,1,3,2,2,0.0753424657534247,-0.0617283950617283
23.5294117647059,11.7647058823529,23.5294117647059,11.7647058823529,M2,1,2,3,2,2,0.119232427770591,-0.0432541461228148
29.4117647058824,17.6470588235294,11.7647058823529,5.88235294117647,M2,1,4,4,2,2,0.0660722450845906,-0.00923787528868361
0,11.7647058823529,17.6470588235294,11.7647058823529,M2,1,7,4,2,2,-0.0409718913768458,-0.0330670217487794
35.2941176470588,29.4117647058824,17.6470588235294,11.7647058823529,M2,1,8,4,2,2,0.212253829321663,0.0590809628008755
8.33333333333333,33.3333333333333,8.33333333333333,8.33333333333333,M2,1,9,4,2,2,-0.0261660978384532,0.233548387096774
16.6666666666667,33.3333333333333,33.3333333333333,41.6666666666667,M2,1,3,4,2,2,0.0653594771241829,0.14975845410628
25,25,41.6666666666667,8.33333333333333,M2,1,5,5,2,2,0.172932330827068,0.124004550625711
5.55555555555556,16.6666666666667,11.7647058823529,23.5294117647059,M2,1,8,5,2,2,-0.108823529411765,0.0570322580645161
16.6666666666667,11.1111111111111,17.6470588235294,11.7647058823529,M2,1,9,5,2,2,0.0670822942643391,-0.0443410093091622
41.6666666666667,20.8333333333333,37.5,20.8333333333333,M2,1,5,1,2,3,0.284170972287459,0.0783963835355697
58.3333333333333,25,45.8333333333333,8.33333333333333,M2,1,9,1,2,3,0.433302019727572,-0.0122531525101118
33.3333333333333,29.1666666666667,41.6666666666667,20.8333333333333,M2,1,6,1,2,3,0.250276718730783,0.125322838519247
41.6666666666667,20.8333333333333,37.5,12.5,M2,1,10,1,2,3,0.319162199227029,0.0198133855546596
29.1666666666667,20.8333333333333,37.5,8.33333333333333,M2,1,8,1,2,3,0.17977923907938,-0.0203364298267637
70.8333333333333,25,62.5,12.5,M2,1,1,1,2,3,0.602480871782982,0.0179633595051154
29.1666666666667,29.1666666666667,29.1666666666667,16.6666666666667,M2,1,5,1,2,3,0.202281758748878,0.114407280463302
41.6666666666667,20.8333333333333,37.5,12.5,M2,1,1,1,2,3,0.328372893862993,-0.0171095740808153
45.8333333333333,29.1666666666667,54.1666666666667,29.1666666666667,M2,1,3,1,2,3,0.331272893772894,0.162228194478378
45.8333333333333,16.6666666666667,54.1666666666667,37.5,M2,1,4,1,2,3,0.388562705495538,0.129417326557145
25,33.3333333333333,25,20.8333333333333,M2,1,6,1,2,3,0.141640042598509,0.157281553398058
50,16.6666666666667,54.1666666666667,16.6666666666667,M2,1,7,1,2,3,0.387294117647059,-0.00260824204486171
29.1666666666667,12.5,41.6666666666667,16.6666666666667,M2,1,8,1,2,3,0.242794333170493,0.0490797546012272
33.3333333333333,29.1666666666667,41.6666666666667,4.16666666666667,M2,1,9,1,2,3,0.269674185463659,0.0267627380339682
25,41.6666666666667,45.8333333333333,33.3333333333333,M2,1,10,1,2,3,0.197361993160723,0.255112474437628
29.1666666666667,16.6666666666667,37.5,20.8333333333333,M2,1,2,1,2,3,0.202320887991927,0.129589632829374
16.6666666666667,20.8333333333333,33.3333333333333,33.3333333333333,M2,1,6,1,2,3,0.218487394957983,0.131268436578171
37.5,25,33.3333333333333,25,M2,1,1,1,2,3,0.191979949874687,0.0820388349514562
45.8333333333333,16.6666666666667,45.8333333333333,12.5,M2,1,8,2,2,3,0.328941176470588,0.045905059989567
25,37.5,25,20.8333333333333,M2,1,3,2,2,3,0.00431447746883982,0.106497313141182
26.3157894736842,21.0526315789474,10.5263157894737,10.5263157894737,M2,1,2,2,2,3,-0.00688622754491025,0.00107742034785275
31.5789473684211,15.7894736842105,21.0526315789474,15.7894736842105,M2,1,4,2,2,3,0.0632167009703028,-0.0594476941912664
26.3157894736842,26.3157894736842,26.3157894736842,0,M2,1,9,2,2,3,0.0525893215576074,0.095416734627304
26.3157894736842,31.5789473684211,10.5263157894737,21.0526315789474,M2,1,7,2,2,3,0.175237144283575,0.200861936278282
36.8421052631579,26.3157894736842,31.5789473684211,21.0526315789474,M2,1,5,2,2,3,0.201999411937665,0.102945834653152
42.1052631578947,36.8421052631579,21.0526315789474,31.5789473684211,M2,1,10,2,2,3,0.121546170365068,0.134873426476691
21.0526315789474,26.3157894736842,26.3157894736842,26.3157894736842,M2,1,9,2,2,3,0.0649471721566192,0.12475893784305
42.1052631578947,36.8421052631579,26.3157894736842,10.5263157894737,M2,1,1,2,2,3,0.209092233717033,0.126454147152138
31.5789473684211,21.0526315789474,21.0526315789474,5.26315789473684,M2,1,2,2,2,3,0.101615910503418,0.00950269242952155
31.5789473684211,26.3157894736842,31.5789473684211,31.5789473684211,M2,1,7,2,2,3,0.222588235294117,0.144281613536788
28,24,36.3636363636364,18.1818181818182,M2,1,5,2,2,3,0.293669600541638,0.105520504731861
28,24,13.6363636363636,22.7272727272727,M2,1,8,2,2,3,0.158326359832636,0.0726441853135835
40,16,40.9090909090909,22.7272727272727,M2,1,6,2,2,3,0.261276465173366,0.0449529373580008
32,32,31.8181818181818,27.2727272727273,M2,1,3,2,2,3,0.179113824956944,0.170408657728961
36,32,36.3636363636364,31.8181818181818,M2,1,10,2,2,3,0.309343230595449,0.240277553654994
52,12,54.5454545454545,9.09090909090909,M2,1,8,2,2,3,0.368545293596931,0.00417201540436469
36,24,40.9090909090909,31.8181818181818,M2,1,5,3,2,3,0.242186297151655,0.169228331484709
28,0,45.4545454545455,18.1818181818182,M2,1,2,3,2,3,0.16915347137637,0.0217353803691564
32,28,36.3636363636364,9.09090909090909,M2,1,9,3,2,3,0.19792663476874,0.0835488041370394
40,30,27.7777777777778,22.2222222222222,M2,1,3,3,2,3,0.175908548029347,0.0890161374284229
45,30,33.3333333333333,16.6666666666667,M2,1,4,3,2,3,0.336801040312094,0.117338003502627
65,15,50,11.1111111111111,M2,1,1,3,2,3,0.400705052878966,-0.0658032901645084
25,15,38.8888888888889,27.7777777777778,M2,1,6,3,2,3,0.291187739463601,0.0986264784433422
20,15,22.2222222222222,27.7777777777778,M2,1,10,3,2,3,0.0547636909227304,0.0474919957310565
35,35,44.4444444444444,22.2222222222222,M2,1,1,3,2,3,0.253200568990043,0.206012541497602
35,15,38.8888888888889,11.1111111111111,M2,1,3,3,2,3,0.235304317669499,0.0243449173016169
30,20,27.7777777777778,11.1111111111111,M2,1,7,3,2,3,0.190907339626276,-0.0439262472885031
20,0,35.7142857142857,28.5714285714286,M2,1,4,3,2,3,0.234370980190379,-0.00875656742556898
40,13.3333333333333,35.7142857142857,7.14285714285714,M2,1,2,3,2,3,0.296703296703297,-0.0514285714285712
26.6666666666667,33.3333333333333,28.5714285714286,35.7142857142857,M2,1,8,3,2,3,0.168728352300841,0.213463241806909
26.6666666666667,26.6666666666667,42.8571428571429,14.2857142857143,M2,1,6,3,2,3,0.175487465181058,0.142454160789845
40,13.3333333333333,42.8571428571429,21.4285714285714,M2,1,10,3,2,3,0.328994938539407,0.0253807106598983
40,33.3333333333333,42.8571428571429,35.7142857142857,M2,1,5,3,2,3,0.247311827956989,0.21015514809591
53.3333333333333,33.3333333333333,64.2857142857143,42.8571428571429,M2,1,4,3,2,3,0.5262044653349,0.255464159811986
26.6666666666667,20,28.5714285714286,21.4285714285714,M2,1,6,4,2,3,0.230653643876784,0.0639455782312924
20,20,28.5714285714286,21.4285714285714,M2,1,2,4,2,3,0.0859266140269391,0.0743179680150519
17.6470588235294,23.5294117647059,23.5294117647059,11.7647058823529,M2,1,7,4,2,3,0.104196133899104,0.0753734721593479
29.4117647058824,29.4117647058824,35.2941176470588,35.2941176470588,M2,1,8,4,2,3,0.164835164835165,0.193513278188942
23.5294117647059,23.5294117647059,17.6470588235294,17.6470588235294,M2,1,10,4,2,3,0.130958112662494,0.0934309809143363
35.2941176470588,35.2941176470588,29.4117647058824,29.4117647058824,M2,1,1,4,2,3,0.208671507902606,0.206593406593407
23.5294117647059,11.7647058823529,29.4117647058824,0,M2,1,9,4,2,3,0.164835164835165,-0.097737120847376
23.5294117647059,29.4117647058824,29.4117647058824,29.4117647058824,M2,1,2,4,2,3,0.0782664941785255,0.152154984762734
11.7647058823529,23.5294117647059,17.6470588235294,23.5294117647059,M2,1,4,4,2,3,0.0127020785219398,0.0694383979103178
11.7647058823529,5.88235294117647,23.5294117647059,17.6470588235294,M2,1,3,4,2,3,0.0594059405940594,0.00256649556696189
29.4117647058824,5.88235294117647,23.5294117647059,23.5294117647059,M2,1,10,4,2,3,0.146608315098468,0.0315315315315315
35.2941176470588,17.6470588235294,29.4117647058824,35.2941176470588,M2,1,7,4,2,3,0.197026022304833,0.219330855018588
47.0588235294118,23.5294117647059,47.0588235294118,29.4117647058824,M2,1,8,4,2,3,0.403534609720177,0.196018376722818
17.6470588235294,5.88235294117647,17.6470588235294,5.88235294117647,M2,1,6,4,2,3,0.0765588003157064,-0.076555023923445
64.7058823529412,17.6470588235294,52.9411764705882,17.6470588235294,M2,1,1,4,2,3,0.472944483485594,0.0212765957446808
23.5294117647059,0,58.8235294117647,5.88235294117647,M2,1,9,4,2,3,0.330855018587361,-0.159522136331693
29.4117647058824,17.6470588235294,41.1764705882353,11.7647058823529,M2,1,5,4,2,3,0.219957835558679,-0.00656455142231952
41.1764705882353,17.6470588235294,41.1764705882353,23.5294117647059,M2,1,8,4,2,3,0.247910863509749,0.102844638949672
8.33333333333333,0,25,8.33333333333333,M2,1,9,5,2,3,0.0228426395939082,-0.0923787528868362
25,8.33333333333333,16.6666666666667,50,M2,1,7,5,2,3,0.068923821039903,0.126436781609195
25,25,33.3333333333333,33.3333333333333,M2,1,3,5,2,3,0.278215223097113,0.188095238095238
33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,M2,1,2,5,2,3,0.342391304347826,0.203495630461922
8.33333333333333,25,16.6666666666667,33.3333333333333,M2,1,1,5,2,3,-0.026166097838453,0.174677608440797
41.6666666666667,33.3333333333333,50,58.3333333333333,M2,1,6,5,2,3,0.23093220338983,0.355216881594373
33.3333333333333,8.33333333333333,50,25,M2,1,5,5,2,3,0.260089686098655,0.0489192263936286
33.3333333333333,25,50,25,M2,1,4,5,2,3,0.207627118644067,0.149032992036405
25,8.33333333333333,16.6666666666667,8.33333333333333,M2,1,10,5,2,3,0.12,-0.0161662817551966
16.6666666666667,16.6666666666667,8.33333333333333,25,M2,1,1,5,2,3,0.0112359550561797,0.0600203458799595
22.2222222222222,5.55555555555556,41.1764705882353,17.6470588235294,M2,1,6,5,2,3,0.336925098554534,0.0310262529832933
44.4444444444444,22.2222222222222,41.1764705882353,35.2941176470588,M2,1,9,5,2,3,0.323121808898614,0.113086770981508
27.7777777777778,11.1111111111111,23.5294117647059,17.6470588235294,M2,1,10,5,2,3,0.109746738296239,0.0481896327168531
27.7777777777778,27.7777777777778,41.1764705882353,23.5294117647059,M2,1,3,5,2,3,0.232541043861799,0.117952522255193
16.6666666666667,27.7777777777778,35.2941176470588,11.7647058823529,M2,1,7,5,2,3,0.125306522805297,0.0149361599614552
5.55555555555556,16.6666666666667,0,29.4117647058824,M2,1,8,5,2,3,-0.123450413223141,0.139678615574784
50,16.6666666666667,35.2941176470588,23.5294117647059,M2,1,5,5,2,3,0.275167785234899,0.0191176470588235
38.8888888888889,11.1111111111111,58.8235294117647,23.5294117647059,M2,1,4,5,2,3,0.350277041676704,0.0623028391167192
54.1666666666667,37.5,58.3333333333333,50,F3,2,2,1,2,4,0.543767213507365,0.29908407703147
54.1666666666667,50,41.6666666666667,37.5,F3,2,3,1,2,4,0.407303698518259,0.288764438221911
33.3333333333333,45.8333333333333,50,45.8333333333333,F3,2,5,1,2,4,0.286342536037136,0.321010123990445
66.6666666666667,29.1666666666667,62.5,58.3333333333333,F3,2,9,1,2,4,0.654036651807826,0.363913999511361
62.5,37.5,41.6666666666667,54.1666666666667,F3,2,6,1,2,4,0.410778015703069,0.35456801796478
37.5,41.6666666666667,41.6666666666667,45.8333333333333,F3,2,10,1,2,4,0.258585164835165,0.288764438221911
66.6666666666667,33.3333333333333,62.5,25,F3,2,8,1,2,4,0.594728755466257,0.164866134335369
62.5,45.8333333333333,70.8333333333333,37.5,F3,2,5,1,2,4,0.566602206802411,0.362289731358273
41.6666666666667,20.8333333333333,58.3333333333333,25,F3,2,1,1,2,4,0.393984962406015,0.131268436578171
50,33.3333333333333,41.6666666666667,25,F3,2,3,1,2,4,0.276322058122916,0.258964143426295
37.5,41.6666666666667,29.1666666666667,41.6666666666667,F3,2,4,1,2,4,0.306709265175719,0.297153883260974
29.1666666666667,25,37.5,29.1666666666667,F3,2,6,1,2,4,0.256129368805425,0.139757820383451
45.8333333333333,16.6666666666667,45.8333333333333,20.8333333333333,F3,2,7,1,2,4,0.316490583371612,0.0553580497714578
50,16.6666666666667,50,25,F3,2,8,1,2,4,0.405604719764012,0.0582669322709162
37.5,4.16666666666667,54.1666666666667,16.6666666666667,F3,2,9,1,2,4,0.327062228654124,-0.0211013896037056
41.6666666666667,29.1666666666667,54.1666666666667,20.8333333333333,F3,2,10,1,2,4,0.348803126526624,0.269674185463659
45.8333333333333,25,58.3333333333333,20.8333333333333,F3,2,2,1,2,4,0.383522727272727,0.114754098360656
26.3157894736842,31.5789473684211,26.3157894736842,36.8421052631579,F3,2,6,2,2,4,0.153156091991518,0.280268374504422
68.4210526315789,31.5789473684211,52.6315789473684,52.6315789473684,F3,2,1,2,2,4,0.540718562874252,0.295060469182573
73.6842105263158,36.8421052631579,52.6315789473684,36.8421052631579,F3,2,8,2,2,4,0.473214285714286,0.278117647058823
47.3684210526316,31.5789473684211,63.1578947368421,31.5789473684211,F3,2,3,2,2,4,0.491457595813452,0.118550283580025
52.6315789473684,36.8421052631579,63.1578947368421,21.0526315789474,F3,2,2,2,2,4,0.523053892215569,0.172308630680085
31.5789473684211,21.0526315789474,26.3157894736842,31.5789473684211,F3,2,4,2,2,4,0.180555555555555,0.112404200965087
52.6315789473684,42.1052631578947,42.1052631578947,10.5263157894737,F3,2,9,2,2,4,0.392825639517789,0.172308630680085
57.8947368421053,42.1052631578947,47.3684210526316,26.3157894736842,F3,2,7,2,2,4,0.492360183948969,0.233102253032929
36,24,50,22.7272727272727,F3,2,5,2,2,4,0.303687635574837,0.17586649550706
32,32,40.9090909090909,36.3636363636364,F3,2,10,2,2,4,0.296391339214114,0.214240102171137
68,32,59.0909090909091,27.2727272727273,F3,2,9,2,2,4,0.537003879438973,0.175908810844116
56,40,50,36.3636363636364,F3,2,1,2,2,4,0.44965710723192,0.265866209262436
60,20,50,18.1818181818182,F3,2,2,2,2,4,0.452897427951658,0.0955342902711324
52,28,54.5454545454545,36.3636363636364,F3,2,7,2,2,4,0.585806451612903,0.192017259978425
44,32,36.3636363636364,27.2727272727273,F3,2,5,2,2,4,0.381899871630295,0.154477843198017
76,20,68.1818181818182,18.1818181818182,F3,2,8,2,2,4,0.661188178528347,0.118131868131868
64,36,68.1818181818182,36.3636363636364,F3,2,6,2,2,4,0.567061291772816,0.270190668113471
60,50,72.2222222222222,61.1111111111111,F3,2,3,3,2,4,0.59295154185022,0.472645739910314
80,50,72.2222222222222,38.8888888888889,F3,2,10,3,2,4,0.665099882491187,0.332744924977935
50,40,38.8888888888889,44.4444444444444,F3,2,4,3,2,4,0.395093848727002,0.329257163716006
60,35,44.4444444444444,38.8888888888889,F3,2,7,3,2,4,0.471629359708485,0.22780269058296
70,25,55.5555555555556,22.2222222222222,F3,2,8,3,2,4,0.623047926763597,0.0801241102390948
70,65,72.2222222222222,44.4444444444444,F3,2,5,3,2,4,0.623527403107393,0.430894308943089
45,25,33.3333333333333,44.4444444444444,F3,2,9,3,2,4,0.330708661417323,0.251687921980495
80,35,55.5555555555556,27.7777777777778,F3,2,3,3,2,4,0.559193954659949,0.245300405455216
33.3333333333333,20,28.5714285714286,50,F3,2,4,3,2,4,0.219693450998607,0.145695364238411
33.3333333333333,26.6666666666667,21.4285714285714,42.8571428571429,F3,2,1,3,2,4,0.209266409266409,0.189775741499879
20,13.3333333333333,57.1428571428571,50,F3,2,6,3,2,4,0.300258640959323,0.149689991142604
13.3333333333333,60,0,71.4285714285714,F3,2,10,3,2,4,-0.058381358055625,0.505265516468743
53.3333333333333,46.6666666666667,71.4285714285714,71.4285714285714,F3,2,1,3,2,4,0.576405016256386,0.478024467603081
13.3333333333333,40,42.8571428571429,28.5714285714286,F3,2,3,3,2,4,0.169344870210136,0.219693450998606
20,33.3333333333333,35.7142857142857,42.8571428571429,F3,2,7,3,2,4,0.295460723022561,0.286411149825784
