Acc_LFP,Acc_MUAe,Cohen_LFP,Cohen_MUAe,Birds_Name,Sex_Birds,Song_Number,Order_Parts,Depth_Record,Session_Number
79.4520547945205,94.0639269406393,0.582927758263151,0.880663956071593,F1,2,4,4,3,12
58.8744588744589,95.2380952380952,0.185079282557837,0.904899135446686,F1,2,5,4,3,12
68.2730923694779,90.7630522088353,0.346196031508625,0.808044243338361,F1,2,7,4,3,12
66.3265306122449,92.5170068027211,0.217959052071578,0.833718957272868,F1,2,10,4,3,12
74.703557312253,96.0474308300395,0.455218356772761,0.917027417027417,F1,2,9,4,3,12
67.1361502347418,90.6103286384976,0.326679913294798,0.809208169115012,F1,2,2,4,3,12
67.3913043478261,86.9565217391304,0.311926605504587,0.728346456692913,F1,2,3,4,3,12
58.695652173913,76.4492753623188,0.140656579450483,0.525697969543147,F1,2,1,4,3,12
71.7770034843206,91.2891986062718,0.411870367090849,0.819664714605273,F1,2,6,4,3,12
63.2558139534884,93.4883720930233,0.273928098149019,0.865840613300053,F1,2,8,4,3,12
65.6462585034014,91.4965986394558,0.265327329407689,0.814478267454187,F1,2,10,5,3,12
73.8675958188153,86.0627177700349,0.44633073539625,0.721034214618974,F1,2,6,5,3,12
75.8893280632411,92.4901185770751,0.461833525124664,0.845419172267421,F1,2,9,5,3,12
69.0140845070423,79.81220657277,0.375533049040512,0.58248621051192,F1,2,2,5,3,12
65.4618473895582,92.7710843373494,0.231977619969873,0.844859813084112,F1,2,7,5,3,12
69.7674418604651,80,0.425299173417773,0.604796306587441,F1,2,8,5,3,12
64.9350649350649,86.5800865800866,0.302270947533281,0.731143232588699,F1,2,5,5,3,12
67.3913043478261,85.6521739130435,0.295055169595423,0.704324113751461,F1,2,3,5,3,12
67.1232876712329,93.6073059360731,0.327819933498167,0.871790582922138,F1,2,4,5,3,12
65.9420289855072,89.8550724637681,0.289711438427421,0.798150760068955,F1,2,1,5,3,12
85.8447488584475,80.365296803653,0.710823359032244,0.596270096463022,F1,2,4,5,3,12
77.7003484320557,90.5923344947735,0.515381774048863,0.802003219459846,F1,2,6,5,3,12
56.8840579710145,90.2173913043478,0.095903985906188,0.804798826487846,F1,2,1,5,3,12
60.1731601731602,89.1774891774892,0.210608424336973,0.783748361730013,F1,2,5,5,3,12
69.3023255813954,93.953488372093,0.410861081125965,0.878112598665562,F1,2,8,5,3,12
70.4225352112676,87.7934272300469,0.404526292433992,0.756977356503423,F1,2,2,5,3,12
71.8875502008032,87.9518072289157,0.39929693961952,0.746951219512195,F1,2,7,5,3,12
77.4703557312253,93.6758893280632,0.541127056352818,0.867243867243867,F1,2,9,5,3,12
72.6086956521739,81.7391304347826,0.436844150796735,0.625,F1,2,3,5,3,12
69.0476190476191,91.8367346938776,0.363272883050121,0.824381502314699,F1,2,10,5,3,12
66.304347826087,73.5507246376812,0.32059290629963,0.480024775472282,F1,2,1,1,3,13
71.2328767123288,91.7808219178082,0.425340497313507,0.83463377800151,F1,2,4,1,3,13
70.3557312252965,87.3517786561265,0.358020096762188,0.733526430123099,F1,2,9,1,3,13
78.5714285714286,93.5374149659864,0.528678304239402,0.862339198580512,F1,2,10,1,3,13
70.7317073170732,89.198606271777,0.387063968270111,0.774170622128588,F1,2,6,1,3,13
75.3488372093023,88.8372093023256,0.516976813191471,0.77594442032132,F1,2,8,1,3,13
81.2206572769953,87.7934272300469,0.612832863764428,0.753494168966438,F1,2,2,1,3,13
70.4347826086957,73.4782608695652,0.397070161912105,0.475514018691589,F1,2,3,1,3,13
74.6987951807229,89.9598393574297,0.478612025127131,0.786851566512583,F1,2,7,1,3,13
69.6969696969697,90.4761904761905,0.399063475546306,0.809947643979058,F1,2,5,1,3,13
73.5507246376812,89.1304347826087,0.457219827586207,0.781472684085511,F1,2,1,1,3,13
74.2160278745645,88.5017421602787,0.447243766592057,0.760391631037013,F1,2,6,1,3,13
78.3549783549784,91.7748917748918,0.570759625390219,0.83564875491481,F1,2,5,1,3,13
70.3557312252965,87.7470355731225,0.385464909155682,0.735632183908046,F1,2,9,1,3,13
77.5510204081633,88.0952380952381,0.503200368682472,0.745410460685833,F1,2,10,1,3,13
64.3192488262911,88.7323943661972,0.282383189999113,0.77245615596902,F1,2,2,1,3,13
68.3720930232558,84.6511627906977,0.387977227059612,0.691481497586642,F1,2,8,1,3,13
78.714859437751,84.3373493975904,0.523453580327158,0.641170601928833,F1,2,7,1,3,13
80.365296803653,93.1506849315068,0.592284712300299,0.860751981687932,F1,2,4,1,3,13
65.6521739130435,79.5652173913043,0.262880324543611,0.588503996954701,F1,2,3,2,3,13
67.906976744186,90.2325581395349,0.383237018251361,0.800230078315119,F1,2,8,2,3,13
68.695652173913,84.7826086956522,0.319078947368421,0.691452663855884,F1,2,3,2,3,13
61.5942028985507,85.5072463768116,0.216035157296747,0.707951960213745,F1,2,1,2,3,13
73.1601731601732,79.2207792207792,0.461578947368421,0.585557299843014,F1,2,5,2,3,13
74.1496598639456,91.156462585034,0.432576565595002,0.807446218953096,F1,2,10,2,3,13
74.2160278745645,89.5470383275261,0.402789494404139,0.778901956756201,F1,2,6,2,3,13
73.5177865612648,91.699604743083,0.441059122234313,0.823529411764706,F1,2,9,2,3,13
76.2557077625571,92.6940639269406,0.517662007623888,0.85324174903669,F1,2,4,2,3,13
78.8732394366197,86.3849765258216,0.572040898334598,0.728662420382166,F1,2,2,2,3,13
66.6666666666667,90.7630522088353,0.310203264243517,0.806409086299564,F1,2,7,2,3,13
66.2650602409639,88.3534136546185,0.312018946121966,0.757968828557064,F1,2,7,2,3,13
65.5797101449275,85.1449275362319,0.315547666283805,0.70117249392627,F1,2,1,2,3,13
71.1462450592885,84.9802371541502,0.330275229357798,0.696738376127689,F1,2,9,2,3,13
67.5799086757991,89.4977168949772,0.35946446961895,0.785796300233893,F1,2,4,2,3,13
79.2517006802721,94.2176870748299,0.524271844660194,0.873333671245375,F1,2,10,2,3,13
74.5644599303136,78.0487804878049,0.462891275924834,0.528612769507521,F1,2,6,2,3,13
65.2582159624413,77.4647887323944,0.270007410151908,0.546768330525756,F1,2,2,2,3,13
72.2943722943723,93.0735930735931,0.445960125918153,0.861490031479538,F1,2,5,2,3,13
70.6976744186046,80.4651162790698,0.422609659405772,0.602202643171806,F1,2,8,3,3,13
71.7391304347826,76.0869565217391,0.414872798434442,0.526039715249157,F1,2,3,3,3,13
74.2160278745645,88.5017421602787,0.46003254347605,0.758805103522041,F1,2,6,3,3,13
64.2570281124498,88.7550200803213,0.184927728125345,0.772558230573498,F1,2,7,3,3,13
75.8139534883721,90.2325581395349,0.528070915998312,0.803670043918772,F1,2,8,3,3,13
76.5258215962441,88.2629107981221,0.526918976545842,0.763700909696028,F1,2,2,3,3,13
60.8695652173913,87.3517786561265,0.188813680085501,0.741935483870968,F1,2,9,3,3,13
75.7575757575758,87.012987012987,0.519000520562207,0.741244119184527,F1,2,5,3,3,13
67.3913043478261,78.695652173913,0.305275875956504,0.568033729398237,F1,2,3,3,3,13
73.0593607305936,92.6940639269406,0.442411427091874,0.852301466868993,F1,2,4,3,3,13
77.891156462585,90.8163265306122,0.50153894308519,0.795507238909784,F1,2,10,3,3,13
64.4927536231884,89.1304347826087,0.264800217450394,0.780196442792673,F1,2,1,3,3,13
73.9130434782609,83.7944664031621,0.434004474272931,0.649050986229996,F1,2,9,3,3,13
73.1884057971015,90.5797101449275,0.455272843654985,0.81192011322535,F1,2,1,3,3,13
71.3615023474178,86.3849765258216,0.426939531601464,0.720763075810316,F1,2,2,3,3,13
67.0068027210884,79.9319727891156,0.20646669263732,0.549431139279963,F1,2,10,3,3,13
68.9497716894977,75.7990867579909,0.363099820374647,0.507990335297359,F1,2,4,3,3,13
71.7391304347826,83.4782608695652,0.426983518589498,0.669939577039275,F1,2,3,3,3,13
72.289156626506,83.1325301204819,0.438364224771992,0.639578163771712,F1,2,7,3,3,13
58.8744588744589,59.7402597402597,0.173041413874967,0.193853427895981,F1,2,5,4,3,13
73.9130434782609,72.6086956521739,0.438110749185668,0.432876712328767,F1,2,3,4,3,13
77.0750988142292,84.9802371541502,0.498873027798648,0.68807994289793,F1,2,9,4,3,13
69.4779116465863,74.2971887550201,0.282366325369739,0.469224620303757,F1,2,7,4,3,13
63.4703196347032,75.7990867579909,0.261507334344967,0.503995555745481,F1,2,4,4,3,13
71.7770034843206,86.411149825784,0.409929690077925,0.723199050374657,F1,2,6,4,3,13
81.6326530612245,87.7551020408163,0.586756208027487,0.727903748264692,F1,2,10,4,3,13
63.768115942029,71.0144927536232,0.259537479208027,0.419954815320759,F1,2,1,4,3,13
61.038961038961,82.2510822510823,0.228971962616822,0.644228240862477,F1,2,5,4,3,13
68.5446009389671,76.056338028169,0.357538378427047,0.521853954839562,F1,2,2,4,3,13
60.9302325581395,81.8604651162791,0.262315170329221,0.620124133556834,F1,2,8,4,3,13
60.8695652173913,78.9855072463768,0.204058744993324,0.57946724110755,F1,2,1,4,3,13
67.5889328063241,72.7272727272727,0.336382828993667,0.400453343407631,F1,2,9,4,3,13
78.0821917808219,88.5844748858447,0.555480378890392,0.767919969479886,F1,2,4,4,3,13
74.9128919860627,84.3205574912892,0.483167425341404,0.677503932878867,F1,2,6,4,3,13
73.7089201877934,84.037558685446,0.465782873522035,0.680264900662252,F1,2,2,4,3,13
66.2337662337662,86.5800865800866,0.325471698113208,0.732409102798849,F1,2,5,4,3,13
69.3877551020408,90.1360544217687,0.351756577980303,0.784794790246857,F1,2,10,4,3,13
73.0232558139535,92.5581395348837,0.479418886198547,0.849768538737008,F1,2,8,4,3,13
65.6521739130435,76.9565217391304,0.292169848071679,0.526233968130587,F1,2,3,5,3,13
59.7826086956522,82.9710144927536,0.156683549878881,0.657839206583667,F1,2,1,5,3,13
58.6345381526104,73.0923694779116,0.181835582352378,0.433649047764538,F1,2,7,5,3,13
73.5177865612648,77.0750988142292,0.469900240798074,0.545020463847203,F1,2,9,5,3,13
66.0869565217391,60,0.30840400925212,0.191749427043545,F1,2,3,5,3,13
69.3379790940767,75.2613240418118,0.289803723075193,0.48951574517123,F1,2,6,5,3,13
78.5388127853881,79.9086757990868,0.564391214185958,0.589223292693324,F1,2,4,5,3,13
69.6969696969697,85.7142857142857,0.394971189104243,0.715442905670238,F1,2,5,5,3,13
68.7074829931973,89.4557823129252,0.329466012196936,0.775395534526098,F1,2,10,5,3,13
69.7674418604651,59.0697674418605,0.415785293256971,0.233387358184765,F1,2,8,5,3,13
65.7276995305164,87.3239436619718,0.323809523809524,0.745834622353825,F1,2,2,5,3,13
70.6521739130435,80.4347826086957,0.400579150579151,0.607107080719144,F1,2,1,5,3,13
73.5159817351598,85.8447488584475,0.461140335991854,0.708938906752411,F1,2,4,5,3,13
61.304347826087,70,0.226086956521739,0.395888846593072,F1,2,3,5,3,13
72.4489795918367,89.4557823129252,0.381422411553847,0.773610214118933,F1,2,10,5,3,13
67.8714859437751,85.9437751004016,0.330914953647723,0.709121858415941,F1,2,7,5,3,13
74.3083003952569,82.6086956521739,0.447728112301441,0.659488559892328,F1,2,9,5,3,13
72.2943722943723,83.5497835497836,0.45171339563863,0.671899529042386,F1,2,5,5,3,13
70.7317073170732,86.7595818815331,0.380925478917364,0.719004431619087,F1,2,6,5,3,13
58.6854460093897,72.7699530516432,0.135583840619812,0.458964701760532,F1,2,2,5,3,13
62.7906976744186,86.046511627907,0.297443019361163,0.705587000182582,F1,2,8,5,3,13
92.8571428571429,82.312925170068,0.846027233278468,0.622499876537113,M1,1,10,1,3,14
82.9268292682927,80.4878048780488,0.635833959137168,0.609447900466563,M1,1,6,1,3,14
89.2018779342723,78.4037558685446,0.779909250190934,0.570036861506056,M1,1,2,1,3,14
61.3240418118467,73.1707317073171,0.177820218339484,0.453495560996117,M1,1,6,1,3,14
74.9128919860627,80.8362369337979,0.494668883889269,0.610890625385165,M1,1,6,1,3,14
87.6712328767123,83.1050228310502,0.746495176848874,0.655967392688829,M1,1,4,1,3,14
87.2146118721461,78.5388127853881,0.739440809042237,0.56227939613013,M1,1,4,1,3,14
94.4186046511628,88.8372093023256,0.885006239971474,0.774001401541696,M1,1,8,1,3,14
88.8501742160279,80.1393728222996,0.760970277445214,0.587487707088282,M1,1,6,1,3,14
65.2173913043478,80.8695652173913,0.305135951661631,0.611665387567153,M1,1,3,2,3,14
92.8853754940711,83.7944664031621,0.850649350649351,0.669933496674834,M1,1,9,2,3,14
91.3419913419913,88.7445887445888,0.827134625458355,0.775157232704403,M1,1,5,2,3,14
93.5374149659864,73.1292517006803,0.857274260309674,0.370534988346252,M1,1,10,2,3,14
84.3373493975904,78.714859437751,0.641170601928833,0.548125321006677,M1,1,7,2,3,14
79.81220657277,80.2816901408451,0.590219676971948,0.596845425867508,M1,1,2,2,3,14
92.6829268292683,66.8989547038328,0.847018808538721,0.350786960973403,M1,1,6,2,3,14
77.1689497716895,79.9086757990868,0.537701595879422,0.595126050420168,M1,1,4,2,3,14
92.018779342723,83.5680751173709,0.837659717552118,0.660163194602726,M1,1,2,2,3,14
87.14859437751,72.6907630522088,0.724195223260644,0.421484214842148,M1,1,7,3,3,14
78.695652173913,70.4347826086957,0.569024856596558,0.41203007518797,M1,1,3,3,3,14
70.2325581395349,74.4186046511628,0.437954415488931,0.507024638345771,M1,1,8,3,3,14
86.734693877551,79.2517006802721,0.716314513335643,0.511840601012576,M1,1,10,3,3,14
75.3623188405797,75,0.49409671680414,0.494746895893028,M1,1,1,3,3,14
92.2077922077922,86.1471861471861,0.844094488188976,0.722980062959077,M1,1,5,3,3,14
88.8372093023256,90.6976744186046,0.77594442032132,0.81221067342126,M1,1,8,3,3,14
93.9393939393939,86.1471861471861,0.878867330886209,0.724281984334204,M1,1,5,3,3,14
92.6829268292683,71.4285714285714,0.84497260591095,0.418942274455582,M1,1,6,3,3,14
74.4292237442922,73.5159817351598,0.476345004269855,0.460270247301776,M1,1,4,4,3,14
86.0627177700349,61.3240418118467,0.693964597995308,0.250723240115718,M1,1,6,4,3,14
86.1471861471861,83.1168831168831,0.723415400733368,0.662116040955631,M1,1,5,4,3,14
91.156462585034,84.0136054421769,0.805881456650922,0.644031119583698,M1,1,10,4,3,14
81.5261044176707,79.9196787148594,0.589197331611792,0.557474941352101,M1,1,7,4,3,14
87.8260869565217,66.9565217391304,0.754010695187166,0.348733233979135,M1,1,3,4,3,14
91.304347826087,79.0513833992095,0.815463165572575,0.562612127735917,M1,1,9,4,3,14
79.81220657277,64.3192488262911,0.593565564677169,0.258179818531757,M1,1,2,4,3,14
92.1768707482993,80.6122448979592,0.825802462775001,0.557345871414232,M1,1,10,4,3,14
86.9565217391304,80.4347826086957,0.7395816952351,0.600150238772335,M1,1,1,5,3,14
86.1660079051383,74.703557312253,0.719218695500523,0.470884255930985,M1,1,9,5,3,14
79.4425087108014,78.0487804878049,0.582591761776814,0.538007512072974,M1,1,6,5,3,14
70.2325581395349,74.8837209302326,0.42714404662781,0.500172205958326,M1,1,8,5,3,14
80.7511737089202,79.81220657277,0.60273847973434,0.598483187935645,M1,1,2,5,3,14
80.8695652173913,80,0.619548872180451,0.601356443104748,M1,1,3,5,3,14
92.2077922077922,84.8484848484848,0.844665271966527,0.697564807541241,M1,1,5,5,3,14
61.8604651162791,81.3953488372093,0.230063761027164,0.631849315068493,M1,1,8,5,3,14
73.469387755102,65.6462585034014,0.438189034249596,0.244389027431421,M1,1,10,5,3,14
80.4347826086957,89.1304347826087,0.600540331918178,0.77281706835243,M2,1,3,1,3,15
91.1627906976744,93.0232558139535,0.819782062028499,0.857722680548815,M2,1,8,1,3,15
69.0140845070423,77.9342723004695,0.375533049040512,0.544602647500341,M2,1,2,1,3,15
75.8503401360544,90.1360544217687,0.466656446420359,0.791530148173505,M2,1,10,1,3,15
97.7168949771689,95.4337899543379,0.954028296737898,0.908421844944384,M2,1,4,1,3,15
92.6406926406926,81.3852813852814,0.852948885976409,0.625889796994463,M2,1,5,1,3,15
90.1185770750988,88.9328063241107,0.795882144124955,0.761658031088083,M2,1,9,1,3,15
97.1014492753623,96.0144927536232,0.941793641588021,0.919919814306816,M2,1,1,1,3,15
92.3694779116466,93.9759036144578,0.842094723140082,0.874280521054226,M2,1,7,1,3,15
89.6713615023474,91.5492957746479,0.790560471976401,0.828991971454059,M2,1,2,1,3,15
97.7168949771689,96.3470319634703,0.953881143916101,0.926386554621849,M2,1,4,1,3,15
97.5903614457831,85.5421686746988,0.948286604361371,0.711136890951276,M2,1,7,1,3,15
97.463768115942,93.1159420289855,0.94903988183161,0.86231884057971,M2,1,1,1,3,15
92.5581395348837,97.2093023255814,0.848897478696301,0.943006097022179,M2,1,8,1,3,15
71.7391304347826,76.9565217391304,0.443617417193897,0.530612244897959,M2,1,3,2,3,15
94.4664031620553,92.094861660079,0.882994186046512,0.829123328380386,M2,1,9,2,3,15
92.3344947735192,85.0174216027875,0.842590745911448,0.69868398564348,M2,1,6,2,3,15
96.5986394557823,89.7959183673469,0.925940853443498,0.784762555517595,M2,1,10,2,3,15
97.8354978354978,95.6709956709957,0.95665878644602,0.913385826771653,M2,1,5,2,3,15
70.4347826086957,77.3913043478261,0.425,0.55138784696174,M2,1,3,2,3,15
90.6103286384976,94.3661971830986,0.812681382464163,0.885994647636039,M2,1,2,2,3,15
94.9771689497717,97.7168949771689,0.898375870069606,0.953954837895799,M2,1,4,2,3,15
95.9183673469388,94.8979591836735,0.910406826146579,0.889578847213181,M2,1,10,2,3,15
95.6709956709957,82.2510822510823,0.913522012578616,0.648114434330299,M2,1,5,2,3,15
73.1225296442688,88.5375494071146,0.468388851121686,0.758944705457174,M2,1,9,2,3,15
62.7906976744186,94.4186046511628,0.312275089964014,0.886343612334802,M2,1,8,2,3,15
95.1807228915663,97.9919678714859,0.896120150187735,0.957370313302517,M2,1,7,2,3,15
94.7735191637631,94.0766550522648,0.891798828763164,0.875748083632567,M2,1,6,2,3,15
94.2028985507246,95.6521739130435,0.883856714533691,0.912487449135972,M2,1,1,3,3,15
89.4927536231884,92.3913043478261,0.788388324873096,0.847473684210526,M2,1,1,3,3,15
95.3488372093023,98.1395348837209,0.903604734576757,0.962004064681453,M2,1,8,3,3,15
70.6827309236948,87.5502008032128,0.393311304696105,0.72624747313544,M2,1,7,3,3,15
77.4703557312253,92.4901185770751,0.536257516802264,0.842067220816769,M2,1,9,3,3,15
78.2312925170068,89.7959183673469,0.556414729595926,0.776923466032677,M2,1,10,3,3,15
92.018779342723,89.6713615023474,0.836649072946271,0.789695718517189,M2,1,2,3,3,15
90.2439024390244,85.3658536585366,0.78942403437975,0.695544554455445,M2,1,6,3,3,15
94.5205479452055,93.1506849315068,0.889579831932773,0.861643431748305,M2,1,4,3,3,15
89.1304347826087,67.8260869565217,0.774421341702628,0.337743190661479,M2,1,3,3,3,15
96.1038961038961,92.2077922077922,0.922108575924469,0.844257996853697,M2,1,5,3,3,15
98.1735159817352,87.6712328767123,0.963134416294925,0.746495176848874,M2,1,4,3,3,15
88.5375494071146,92.4901185770751,0.766538326916346,0.842067220816769,M2,1,9,3,3,15
96.3855421686747,96.3855421686747,0.921919096895578,0.923596195151887,M2,1,7,3,3,15
93.0232558139535,98.1395348837209,0.856468912724198,0.961668746657158,M2,1,8,4,3,15
96.3768115942029,90.2173913043478,0.927157561361837,0.804347826086957,M2,1,1,4,3,15
83.0434782608696,88.695652173913,0.646432794639338,0.773141122913505,M2,1,3,4,3,15
94.8051948051948,96.5367965367965,0.896280775275013,0.930708661417323,M2,1,5,4,3,15
95.3051643192488,91.5492957746479,0.904800214534728,0.827576902320561,M2,1,2,4,3,15
92.8571428571429,93.8775510204082,0.841602955513367,0.865061961344281,M2,1,10,4,3,15
86.0627177700349,90.2439024390244,0.713801356202633,0.799009554299435,M2,1,6,4,3,15
96.5367965367965,96.1038961038961,0.930745015739769,0.922149410222805,M2,1,5,4,3,15
91.8367346938776,96.5986394557823,0.822971548998946,0.925641155344226,M2,1,10,4,3,15
89.1304347826087,94.5652173913043,0.778123157725494,0.890799746782021,M2,1,1,4,3,15
82.6291079812207,89.6713615023474,0.637705144118053,0.792268818157638,M2,1,2,4,3,15
95.1807228915663,88.3534136546185,0.897908979089791,0.740429203062655,M2,1,7,4,3,15
87.7470355731225,90.5138339920949,0.734648306661705,0.800865800865801,M2,1,9,4,3,15
92.6829268292683,88.8501742160279,0.848021786821999,0.769547325102881,M2,1,6,4,3,15
86.9767441860465,86.9767441860465,0.74302057542901,0.74302057542901,M2,1,8,5,3,15
99.0867579908676,91.7808219178082,0.981596638655462,0.834104873327161,M2,1,4,5,3,15
86.0869565217391,88.2608695652174,0.714285714285714,0.763608679101637,M2,1,3,5,3,15
94.5652173913043,95.2898550724638,0.891052631578947,0.905359780544419,M2,1,1,5,3,15
96.7871485943775,93.574297188755,0.931939319393194,0.861493533583646,M2,1,7,5,3,15
95.7746478873239,88.7323943661972,0.914055144586416,0.771989295272079,M2,1,2,5,3,15
90.5923344947735,92.3344947735192,0.801343348629733,0.839469134546934,M2,1,6,5,3,15
96.5367965367965,92.2077922077922,0.930708661417323,0.844665271966527,M2,1,5,5,3,15
78.6046511627907,86.046511627907,0.585984594775619,0.724664902245368,M2,1,8,5,3,15
94.0711462450593,96.0474308300395,0.876653557382911,0.917325664989216,M2,1,9,5,3,15
93.4782608695652,93.0434782608696,0.865915273999223,0.857474825716499,M2,1,3,5,3,15
96.5986394557823,95.578231292517,0.925339021788816,0.904683525362861,M2,1,10,5,3,15
65.0602409638554,62.2489959839357,0.32520325203252,0.148996509598604,F3,2,7,1,3,16
71.304347826087,61.7391304347826,0.413446676970634,0.23041825095057,F3,2,3,1,3,16
71.9367588932806,64.4268774703557,0.449612403100775,0.330530401034929,F3,2,9,1,3,16
76.6233766233766,84.8484848484848,0.528820729772607,0.697088906372934,F3,2,5,1,3,16
59.9303135888502,69.6864111498258,0.0528596435848133,0.309237281102166,F3,2,6,1,3,16
81.6326530612245,77.5510204081633,0.612572599931671,0.547671220103501,F3,2,10,1,3,16
83.1168831168831,90.9090909090909,0.661760840998686,0.817198628330256,F3,2,5,1,3,16
80.6324110671937,90.1185770750988,0.58057312988463,0.794422595638184,F3,2,9,1,3,16
85.8695652173913,88.0434782608696,0.716736842105263,0.761420787929589,F3,2,1,1,3,16
91.566265060241,93.9759036144578,0.821724455354403,0.874280521054226,F3,2,7,1,3,16
92.4882629107981,88.7323943661972,0.847992863514719,0.768184291674224,F3,2,2,1,3,16
90.8675799086758,96.3470319634703,0.814186322755812,0.926386554621849,F3,2,4,1,3,16
83.1325301204819,83.5341365461847,0.623216601815824,0.637940206404937,F3,2,7,1,3,16
73.1884057971015,88.0434782608696,0.472002481774469,0.760315789473684,F3,2,1,1,3,16
95.3488372093023,90.6976744186046,0.905286343612335,0.81166783461808,F3,2,8,2,3,16
85.2173913043478,86.0869565217391,0.701981707317073,0.724550898203593,F3,2,3,2,3,16
94.4664031620553,96.4426877470356,0.884255930984903,0.924645067346196,F3,2,9,2,3,16
94.4250871080139,93.3797909407666,0.884396556064649,0.862495902362761,F3,2,6,2,3,16
87.0748299319728,92.1768707482993,0.723040309385691,0.834012469929795,F3,2,10,2,3,16
88.7445887445888,95.2380952380952,0.775157232704403,0.904649330181245,F3,2,5,2,3,16
69.1304347826087,78.695652173913,0.384006035458318,0.553663366336634,F3,2,3,2,3,16
85.4460093896714,83.0985915492958,0.702741637779679,0.648611492988727,F3,2,2,2,3,16
84.4748858447489,94.5205479452055,0.682581635263023,0.889403248884774,F3,2,4,2,3,16
93.8775510204082,96.2585034013605,0.863951874132346,0.919024487956333,F3,2,10,2,3,16
88.3116883116883,92.6406926406926,0.764969664996043,0.85263987391647,F3,2,5,2,3,16
95.6521739130435,97.2332015810277,0.910188143414981,0.942643391521197,F3,2,9,2,3,16
92.5581395348837,97.6744186046512,0.851056459993072,0.952711916597017,F3,2,8,2,3,16
91.1646586345382,93.574297188755,0.814430894308943,0.861493533583646,F3,2,7,2,3,16
87.1080139372822,84.6689895470383,0.720309742671267,0.672442415438888,F3,2,6,3,3,16
89.4927536231884,83.695652173913,0.791301627033792,0.668162872715614,F3,2,1,3,3,16
70.2898550724638,80.4347826086957,0.406140120703228,0.602029372496662,F3,2,1,3,3,16
88.8372093023256,79.5348837209302,0.777221310767637,0.603985264567984,F3,2,8,3,3,16
85.5421686746988,93.574297188755,0.692402717726992,0.862097611630322,F3,2,7,3,3,16
83.399209486166,97.6284584980237,0.657689581856839,0.950573065902579,F3,2,9,3,3,16
88.4353741496599,88.4353741496599,0.735401556461433,0.753172996197343,F3,2,10,3,3,16
82.6291079812207,91.0798122065728,0.650989770160754,0.818560860793544,F3,2,2,3,3,16
74.5644599303136,89.198606271777,0.505721093731569,0.774913350368103,F3,2,6,3,3,16
94.0639269406393,93.6073059360731,0.881231488048058,0.870348443843031,F3,2,4,3,3,16
71.304347826087,81.304347826087,0.430607651912978,0.624382833270034,F3,2,3,3,3,16
93.5064935064935,90.9090909090909,0.87011283127788,0.817966903073286,F3,2,5,3,3,16
83.5616438356164,92.6940639269406,0.662817551963049,0.851588310038119,F3,2,4,3,3,16
96.4426877470356,97.6284584980237,0.924645067346196,0.95039539899353,F3,2,9,3,3,16
84.3373493975904,93.9759036144578,0.66748844375963,0.873745056282324,F3,2,7,4,3,16
86.9767441860465,94.4186046511628,0.736334968465312,0.885006239971474,F3,2,8,4,3,16
78.2608695652174,89.8550724637681,0.569937152651535,0.79436964504284,F3,2,1,4,3,16
73.9130434782609,84.3478260869565,0.484690067214339,0.685171102661597,F3,2,3,4,3,16
80.9523809523809,89.6103896103896,0.622268470343392,0.792561550550026,F3,2,5,4,3,16
91.0798122065728,88.7323943661972,0.819676513835049,0.766724468376381,F3,2,2,4,3,16
86.734693877551,89.4557823129252,0.719643992371265,0.767131687873678,F3,2,10,4,3,16
90.9407665505226,89.198606271777,0.807739874265691,0.774913350368103,F3,2,6,4,3,16
93.9393939393939,85.7142857142857,0.878548895899054,0.714846818538885,F3,2,5,4,3,16
89.7959183673469,88.0952380952381,0.780476877893374,0.736004925855611,F3,2,10,4,3,16
88.4057971014493,88.4057971014493,0.769844165320269,0.767174566352085,F3,2,1,4,3,16
90.6103286384976,92.4882629107981,0.808418780356179,0.846735024284943,F3,2,2,4,3,16
65.0602409638554,79.5180722891566,0.308929084122883,0.56329309811204,F3,2,7,4,3,16
89.3280632411067,98.0237154150198,0.768023907358984,0.958884519127637,F3,2,9,4,3,16
94.7735191637631,88.1533101045296,0.88926614707925,0.75434268163738,F3,2,6,5,3,16
96.2790697674419,88.8372093023256,0.923785891527827,0.769333929369691,F3,2,8,5,3,16
89.4977168949772,86.3013698630137,0.785796300233893,0.725701402805611,F3,2,4,5,3,16
86.0869565217391,88.2608695652174,0.720789074355083,0.765217391304348,F3,2,3,5,3,16
83.695652173913,83.695652173913,0.677637043189369,0.67578573666075,F3,2,1,5,3,16
87.5502008032128,78.714859437751,0.727465310878085,0.56501532680708,F3,2,7,5,3,16
89.2018779342723,91.5492957746479,0.780363147276395,0.827576902320561,F3,2,2,5,3,16
79.7909407665505,80.1393728222996,0.586352566969833,0.57921135890115,F3,2,6,5,3,16
89.1774891774892,94.3722943722944,0.784087935095525,0.887134964483031,F3,2,5,5,3,16
92.5581395348837,94.4186046511628,0.848897478696301,0.885006239971474,F3,2,8,5,3,16
92.8853754940711,96.0474308300395,0.850649350649351,0.916424418604651,F3,2,9,5,3,16
84.3478260869565,89.5652173913044,0.670906200317965,0.788181120491174,F3,2,3,5,3,16
88.0952380952381,94.8979591836735,0.748398454692161,0.887780548628429,F3,2,10,5,3,16
89.9543378995434,88.5844748858447,0.799800548491648,0.769774189478996,M1,1,4,1,4,17
83.399209486166,77.4703557312253,0.639821029082774,0.552101127434233,M1,1,9,1,4,17
