Session_Number,Song_Number,Perf_LFP,Perf_MUAe,Name,Sex,Depth
5,10,0.305483371019363,0.0554329395294189,M1,1,1
6,1,0.0290040075778962,0.0636147201061248,F1,2,1
6,2,0.00846840143203736,0.0908591687679291,F1,2,1
6,3,0.0262326776981354,0.0987085044384003,F1,2,1
6,4,0.0626429438591004,0.0999796688556672,F1,2,1
6,5,0.0458221971988678,0.142399597167969,F1,2,1
6,6,0.00925754308700561,0.137572783231735,F1,2,1
6,7,0.0283546924591064,0.106364518404007,F1,2,1
6,8,0.0134953260421753,0.1384441614151,F1,2,1
6,9,0.0129771100150214,0.0641429358058506,F1,2,1
6,10,0.0256756603717804,0.0789697706699372,F1,2,1
7,1,0.29969048500061,0.118910259008408,M1,1,2
7,2,0.289138621091843,0.0787412881851196,M1,1,2
7,3,0.249346053600311,0.195903760194778,M1,1,2
7,4,0.298006945186191,0.327575895521376,M1,1,2
7,5,0.23354806303978,0.202742648124695,M1,1,2
7,6,0.299937057495117,0.15888460278511,M1,1,2
7,7,0.192133754491806,0.209885501861572,M1,1,2
7,8,0.176334595680237,0.153081810474396,M1,1,2
7,9,0.269106954336166,0.198691725730896,M1,1,2
7,10,0.344818037748337,0.147635161876678,M1,1,2
8,1,0.562464244663715,0.503035351634026,M2,1,2
8,2,0.212572667333815,0.30560804075665,M2,1,2
8,3,0.370402440428734,0.416399985551834,M2,1,2
8,4,0.441484354436398,0.435296036303043,M2,1,2
8,5,0.465210109949112,0.497026108205318,M2,1,2
8,6,0.358560376697117,0.369924075073666,M2,1,2
8,7,0.414360794756148,0.363850169711643,M2,1,2
8,8,0.175207495689392,0.409748673439026,M2,1,2
8,9,0.404041716030666,0.489181075777326,M2,1,2
8,10,0.576661586761475,0.392053643862406,M2,1,2
9,1,0.384308184896197,0.221936711243221,M1,1,2
9,2,0.406877228191921,0.438020825386047,M1,1,2
9,3,0.291544948305402,0.301020009177072,M1,1,2
9,4,0.36111945765359,0.428548906530653,M1,1,2
9,5,0.43965058773756,0.415129013359547,M1,1,2
9,6,0.375215939113072,0.301597995417459,M1,1,2
9,7,0.309357549463,0.337203792163304,M1,1,2
9,8,0.201745368540287,0.43858478218317,M1,1,2
9,9,0.386192411184311,0.242510457833608,M1,1,2
9,10,0.432634728295462,0.311313850539071,M1,1,2
10,1,0.443236887454987,0.410370625555515,M2,1,2
10,2,0.143063254654408,0.319061890244484,M2,1,2
10,3,0.285280421376228,0.320732854306698,M2,1,2
10,4,0.464703500270843,0.415607307638441,M2,1,2
10,5,0.453671216964722,0.408044129610062,M2,1,2
10,6,0.400574043393135,0.430622570216656,M2,1,2
10,7,0.396122906889234,0.473273686000279,M2,1,2
10,8,0.205712676048279,0.379716762474605,M2,1,2
10,9,0.434396333992481,0.493398271501064,M2,1,2
10,10,0.474681576093038,0.392619934346941,M2,1,2
11,1,0.491024792194367,0.658600151538849,M2,1,2
11,2,0.227566905319691,0.400786623358727,M2,1,2
11,3,0.26644225915273,0.439500080214606,M2,1,2
11,4,0.43647100776434,0.594114683568477,M2,1,2
11,5,0.538847082191043,0.556706911987729,M2,1,2
11,6,0.25116805434227,0.432558816671371,M2,1,2
11,7,0.399135271708171,0.478279994593726,M2,1,2
11,8,0.257624977827072,0.59677911400795,M2,1,2
