Session_Number,Song_Number,Perf_LFP,Perf_MUAe,Name,Sex,Depth
31,6,0.524729916978407,0.635308367081256,M1,1,4
31,7,0.709882427708929,0.633020597433409,M1,1,4
31,8,0.361221193838806,0.501284816097669,M1,1,4
31,9,0.66293154917821,0.839177726509593,M1,1,4
31,10,0.682718776445775,0.75888663685273,M1,1,4
32,1,0.425317859556648,0.37594115122967,F1,2,4
32,2,0.633951967317074,0.434419364055031,F1,2,4
32,3,0.560267044424388,0.442989756770244,F1,2,4
32,4,0.587240701947923,0.458080888302863,F1,2,4
32,5,0.553338440250788,0.420617623794786,F1,2,4
32,6,0.561369147619875,0.436734520504387,F1,2,4
32,7,0.571904589420612,0.450226972190102,F1,2,4
32,8,0.489833745599756,0.39304378062528,F1,2,4
32,9,0.53897655830808,0.41026293738863,F1,2,4
32,10,0.501431200457276,0.418900988770288,F1,2,4
33,1,0.757445127854189,0.706048198023457,M3,1,4
33,2,0.580846506065273,0.613829799152959,M3,1,4
33,3,0.660102829398232,0.699320365909083,M3,1,4
33,4,0.819648001545194,0.780350729581575,M3,1,4
33,5,0.725239085410055,0.709760604326205,M3,1,4
33,6,0.643684715155415,0.639298983532722,M3,1,4
33,7,0.660822730153639,0.73360738741435,M3,1,4
33,8,0.708468287148452,0.761627919115687,M3,1,4
33,9,0.627246544603866,0.691984953684481,M3,1,4
33,10,0.733568560940693,0.713495798719809,M3,1,4
34,1,0.453375145030222,0.364290978529061,M2,1,4
34,2,0.593542154770271,0.381042457233092,M2,1,4
34,3,0.502724032764293,0.386764396395886,M2,1,4
34,4,0.67064921687573,0.330818809412464,M2,1,4
34,5,0.424224939440082,0.318920126596853,M2,1,4
34,6,0.473173033781222,0.392920152470487,M2,1,4
34,7,0.534082565385481,0.389449071403205,M2,1,4
34,8,0.487119107440171,0.349285559192158,M2,1,4
34,9,0.525050059309947,0.313104327871301,M2,1,4
34,10,0.44072412725728,0.347165809242125,M2,1,4
35,1,0.390796446940927,0.23078408478761,M2,1,4
35,2,0.409974109886584,0.290620882751616,M2,1,4
35,3,0.360528454043951,0.210149896131676,M2,1,4
35,4,0.446984230988657,0.262089460328055,M2,1,4
35,5,0.419877617641577,0.329129981620046,M2,1,4
35,6,0.376989596017718,0.313766545830285,M2,1,4
35,7,0.487644509521694,0.38273580685536,M2,1,4
35,8,0.366530495200738,0.213603229168355,M2,1,4
35,9,0.311054948689131,0.260442615310032,M2,1,4
35,10,0.476912260207533,0.23432413136142,M2,1,4
36,1,0.300853745190578,0.480986864367979,F3,2,4
36,2,0.240362122922254,0.423393735201363,F3,2,4
36,3,0.253481283128764,0.456473468462661,F3,2,4
36,4,0.408073609131019,0.580056742619662,F3,2,4
36,5,0.297108054369352,0.450369444192265,F3,2,4
36,6,0.408771371682047,0.39143412320307,F3,2,4
36,7,0.434810161279156,0.41388941045387,F3,2,4
36,8,0.283385027680876,0.44601745649221,F3,2,4
36,9,0.360532829365253,0.409439318893518,F3,2,4
36,10,0.320309229006974,0.499661055018002,F3,2,4
37,1,0.438420602958214,0.322065169613839,F1,2,4
37,2,0.595510981601774,0.284973946718484,F1,2,4
37,3,0.478570298868689,0.210603005979666,F1,2,4
37,4,0.540820195385206,0.374713937552541,F1,2,4
37,5,0.419366806426934,0.228219119868781,F1,2,4
37,6,0.47244071135125,0.394822294226087,F1,2,4
37,7,0.484714877830555,0.341654404743071,F1,2,4
37,8,0.315390196590195,0.232791712115218,F1,2,4
37,9,0.427715977625084,0.243633036140243,F1,2,4
37,10,0.513382908915789,0.24181765944366,F1,2,4
38,1,0.596395899150614,0.637398042949815,M3,1,4
38,2,0.705806101122561,0.706093224422698,M3,1,4
38,3,0.667045025976259,0.6443282389867,M3,1,4
38,4,0.694431300325184,0.767589840657372,M3,1,4
38,5,0.651071819553771,0.670160330265906,M3,1,4
38,6,0.596801339016379,0.66640365511229,M3,1,4
38,7,0.607790261951795,0.659617071478581,M3,1,4
38,8,0.697866266625433,0.719536300616607,M3,1,4
38,9,0.67958408861379,0.667152317097413,M3,1,4
38,10,0.610613024949852,0.684731095601488,M3,1,4
39,1,0.678530884434074,0.670861255104972,M1,1,5
39,2,0.787634078670892,0.842852681962384,M1,1,5
39,3,0.710570895260361,0.820952525212758,M1,1,5
39,4,0.907574852969741,0.938608777602042,M1,1,5
39,5,0.612123212690162,0.742549357981841,M1,1,5
39,6,0.88928500330222,0.882113355237278,M1,1,5
39,7,0.79773630616419,0.893592585040528,M1,1,5
39,8,0.613079309768217,0.85824691939892,M1,1,5
39,9,0.645756177785015,0.875520440768468,M1,1,5
39,10,0.764164298523928,0.902562634486771,M1,1,5
40,1,0.456863697964941,0.369297581029341,F1,2,5
40,2,0.48064882148791,0.531989520264489,F1,2,5
40,3,0.276456250436116,0.30810735238645,F1,2,5
40,4,0.507732062916041,0.431406113518522,F1,2,5
40,5,0.426508051078876,0.437771329835609,F1,2,5
40,6,0.392466843771129,0.385673164710271,F1,2,5
40,7,0.400303680101835,0.412560371191463,F1,2,5
40,8,0.297829182735823,0.371536596192238,F1,2,5
40,9,0.395465845635921,0.307365602870605,F1,2,5
40,10,0.344293980302337,0.318259413307598,F1,2,5
41,1,0.2883910082988,0.209176178368322,M2,1,5
41,2,0.331258869411802,0.187159535042337,M2,1,5
41,3,0.322348425950314,0.161168407371276,M2,1,5
41,4,0.410565678633234,0.358844153141026,M2,1,5
41,5,0.1944659706168,0.249583850972897,M2,1,5
41,6,0.249522685099329,0.225867224210092,M2,1,5
41,7,0.418880469069446,0.274694977104064,M2,1,5
41,8,0.275913675609545,0.214870947726224,M2,1,5
41,9,0.349622290897968,0.214911359996256,M2,1,5
41,10,0.353618318222319,0.214087845160994,M2,1,5
42,1,0.587356256856561,0.689225293450425,F2,2,5
42,2,0.736838807307718,0.769569099236301,F2,2,5
42,3,0.656215564757512,0.77666513364571,F2,2,5
42,4,0.664138549320246,0.85082146006967,F2,2,5
42,5,0.782527389795483,0.871773644336015,F2,2,5
42,6,0.667903085375648,0.809100006304062,F2,2,5
42,7,0.702986271468044,0.735530927074534,F2,2,5
