Session,Perf_LFP,Perf_MUAe,Birds,Sex,Depth
28,0.0500488877296448,0.356899201869965,M3,1,4
28,0.234813988208771,0.350410997867584,M3,1,4
28,0.44010728597641,0.476838767528534,M3,1,4
28,0.00968724489212036,0.0255572199821472,M3,1,4
28,0.303065717220306,0.500922858715057,M3,1,4
28,0.180899024009705,0.45011442899704,M3,1,4
28,0.173882186412811,0.231923282146454,M3,1,4
28,0.171352863311768,0.337220966815948,M3,1,4
28,0.480745077133179,0.466480255126953,M3,1,4
28,0.62787652015686,0.477515757083893,M3,1,4
28,0.223523378372192,0.446688115596771,M3,1,4
28,0.313893258571625,0.520542740821838,M3,1,4
28,0.354144334793091,0.584689319133759,M3,1,4
28,0.0207034945487976,0.263708591461182,M3,1,4
28,0.474298775196075,0.702242791652679,M3,1,4
28,0.296800792217255,0.397813975811005,M3,1,4
28,0.0799513459205627,0.318705976009369,M3,1,4
28,0.197199761867523,0.426519870758057,M3,1,4
28,0.0602612495422363,0.123269379138947,M3,1,4
28,0.157979190349579,0.420950472354889,M3,1,4
28,0.342957496643066,0.413232922554016,M3,1,4
28,0.0441804528236389,0.220870137214661,M3,1,4
28,0.288107633590698,0.555550575256348,M3,1,4
28,0.30750846862793,0.439814031124115,M3,1,4
28,0.276653468608856,0.343841254711151,M3,1,4
28,0.308590829372406,0.507979869842529,M3,1,4
28,0.270461916923523,0.383133947849274,M3,1,4
29,-0.000845432281494141,0.108879446983337,M2,1,4
29,0.254946172237396,0.240880608558655,M2,1,4
29,0.103741228580475,0.33137446641922,M2,1,4
29,-0.00114595890045166,-0.00107443332672119,M2,1,4
29,0.00949126482009888,0.608691215515137,M2,1,4
29,0.00262510776519775,0.184369087219238,M2,1,4
29,0.0528009533882141,0.317171037197113,M2,1,4
29,0.0417624115943909,0.210011065006256,M2,1,4
29,0.0464321374893188,0.01581209897995,M2,1,4
29,0.00853157043457031,0.000388979911804199,M2,1,4
29,0.0250533223152161,0.132057547569275,M2,1,4
29,-0.000472784042358398,0.0434963703155518,M2,1,4
29,0.212198436260223,0.028891921043396,M2,1,4
29,0.414616465568542,0.374806106090546,M2,1,4
29,0.0821378827095032,0.250288248062134,M2,1,4
29,0.209058523178101,0.308429896831512,M2,1,4
29,0.270172595977783,0.232590019702911,M2,1,4
29,0.480031192302704,0.246851921081543,M2,1,4
29,0.0774165987968445,0.376487910747528,M2,1,4
29,0.13686215877533,0.152386844158173,M2,1,4
29,0.262659132480621,0.245550096035004,M2,1,4
29,0.136687517166138,0.107730090618134,M2,1,4
29,0.107013165950775,0.335924565792084,M2,1,4
29,0.544011354446411,0.149028301239014,M2,1,4
29,0.577923834323883,0.328309297561646,M2,1,4
29,0.13761955499649,0.227263629436493,M2,1,4
29,0.118757009506226,0.0816952586174011,M2,1,4
29,0.327046394348145,0.151185035705566,M2,1,4
29,-0.000539183616638184,0.0695798993110657,M2,1,4
29,0.00520455837249756,0.207224607467651,M2,1,4
29,0.0483601689338684,0.110978126525879,M2,1,4
29,0.290593028068542,0.11620706319809,M2,1,4
29,0.397719204425812,0.371441900730133,M2,1,4
29,0.335544049739838,0.366068661212921,M2,1,4
29,0.253347039222717,0.416161954402924,M2,1,4
29,0.0555235147476196,0.560875535011292,M2,1,4
29,0.0672224164009094,0.484837651252747,M2,1,4
29,0.254682302474976,0.191567063331604,M2,1,4
29,0.103712499141693,0.349005579948425,M2,1,4
29,0.147177755832672,0.251737236976624,M2,1,4
29,0.17955869436264,0.378871262073517,M2,1,4
29,0.0701802372932434,0.27732115983963,M2,1,4
29,0.500732064247131,0.215025424957275,M2,1,4
29,0.13068038225174,0.242237389087677,M2,1,4
29,0.106328547000885,0.137460052967072,M2,1,4
29,0.0984240770339966,0.423595011234283,M2,1,4
29,0.150108993053436,0.189582884311676,M2,1,4
29,0.451993584632874,0.345755696296692,M2,1,4
29,0.163080990314484,0.0701702833175659,M2,1,4
29,0.138420343399048,0.310872137546539,M2,1,4
29,0.0412074327468872,0.0820637941360474,M2,1,4
29,0.228213667869568,0.28144371509552,M2,1,4
29,0.309827625751495,0.237068831920624,M2,1,4
29,0.313402116298676,0.234616816043854,M2,1,4
29,0.211873650550842,0.325968265533447,M2,1,4
29,0.0974017381668091,0.156997263431549,M2,1,4
29,0.316942811012268,0.289611160755157,M2,1,4
29,0.232482373714447,0.420218110084534,M2,1,4
29,0.179232120513916,0.285993933677673,M2,1,4
29,0.11113029718399,0.340681254863739,M2,1,4
29,0.313242793083191,0.481117725372314,M2,1,4
29,0.182154536247253,0.520717561244965,M2,1,4
29,0.195869743824005,0.39583283662796,M2,1,4
29,0.0768029689788818,0.312606871128082,M2,1,4
29,0.26139098405838,0.367999076843262,M2,1,4
29,0.239751875400543,0.490412652492523,M2,1,4
29,0.0616181492805481,0.206962704658508,M2,1,4
29,0.101284742355347,0.319042682647705,M2,1,4
29,0.222325921058655,0.425124228000641,M2,1,4
29,0.158864080905914,0.358111083507538,M2,1,4
29,0.037261426448822,0.0997751355171204,M2,1,4
29,0.631429314613342,0.277121663093567,M2,1,4
29,0.205346465110779,0.57441234588623,M2,1,4
29,0.407072842121124,0.272469580173492,M2,1,4
29,0.188434720039368,0.187510251998901,M2,1,4
29,0.34469735622406,0.187190532684326,M2,1,4
29,0.158762216567993,0.321082770824432,M2,1,4
29,0.346924960613251,0.324127078056335,M2,1,4
29,0.0673952698707581,0.515105426311493,M2,1,4
29,0.480827867984772,0.295344471931458,M2,1,4
29,0.26569539308548,0.0821552872657776,M2,1,4
29,0.24692964553833,0.326587975025177,M2,1,4
29,0.227562487125397,0.412617862224579,M2,1,4
29,0.36207515001297,0.254020035266876,M2,1,4
29,0.226375997066498,0.190504968166351,M2,1,4
29,0.0645828247070312,0.0922277569770813,M2,1,4
29,0.194186925888062,0.213915109634399,M2,1,4
29,0.172673463821411,0.125995874404907,M2,1,4
29,0.291056573390961,0.195732772350311,M2,1,4
29,0.0894885659217834,0.288782775402069,M2,1,4
29,0.175055027008057,0.158814132213593,M2,1,4
29,0.185850203037262,0.40713095664978,M2,1,4
29,0.414780616760254,0.211675047874451,M2,1,4
29,0.38728004693985,0.0194801092147827,M2,1,4
29,0.153979003429413,0.140133082866669,M2,1,4
30,0.102365255355835,0.138348877429962,F3,2,4
30,0.080153226852417,0.219637811183929,F3,2,4
30,0.00506716966629028,0.337276220321655,F3,2,4
30,0.0373140573501587,0.0397195816040039,F3,2,4
30,0.00575172901153564,0.00905197858810425,F3,2,4
30,0.293979406356812,0.293463945388794,F3,2,4
30,0.197774648666382,0.311704635620117,F3,2,4
30,0.26758885383606,0.00805556774139404,F3,2,4
30,-0.000975966453552246,0.102121233940125,F3,2,4
30,0.0515187382698059,0.442170798778534,F3,2,4
30,0.444702863693237,0.316296994686127,F3,2,4
30,0.121950149536133,0.233562111854553,F3,2,4
30,0.062365710735321,0.23967707157135,F3,2,4
30,0.122716844081879,0.0441809296607971,F3,2,4
30,0.045965313911438,0.224536120891571,F3,2,4
30,0.101807832717896,0.209216177463531,F3,2,4
30,0.450249671936035,0.33046418428421,F3,2,4
30,0.242536067962646,0.239550292491913,F3,2,4
30,0.314674437046051,0.408659219741821,F3,2,4
30,0.548502445220947,0.423593401908875,F3,2,4
30,0.100509703159332,0.388799548149109,F3,2,4
30,0.555131077766418,0.504570722579956,F3,2,4
30,0.25059312582016,0.197565734386444,F3,2,4
30,0.357655107975006,0.205671906471252,F3,2,4
30,0.124446272850037,0.300962805747986,F3,2,4
30,0.473766326904297,0.616969764232635,F3,2,4
30,0.169550716876984,0.265832483768463,F3,2,4
30,0.342353403568268,0.217784523963928,F3,2,4
30,0.358614265918732,0.436782360076904,F3,2,4
30,0.511939764022827,0.44132936000824,F3,2,4
30,0.328684508800507,0.358906447887421,F3,2,4
30,0.215046286582947,0.135478079319,F3,2,4
30,0.0908890962600708,0.203426420688629,F3,2,4
30,0.148271441459656,0.353092670440674,F3,2,4
30,0.203128814697266,0.149091482162476,F3,2,4
30,0.22710394859314,0.159413695335388,F3,2,4
30,0.0988588333129883,0.346081674098969,F3,2,4
30,0.291765570640564,0.188298404216766,F3,2,4
30,0.246312737464905,0.320945739746094,F3,2,4
30,0.038330614566803,0.250425636768341,F3,2,4
30,0.498882114887238,0.187676072120667,F3,2,4
30,0.200417518615723,0.145922124385834,F3,2,4
30,0.196572780609131,0.354233622550964,F3,2,4
30,0.266982734203339,0.44033020734787,F3,2,4
30,0.216180860996246,0.447011768817902,F3,2,4
30,0.396590888500214,0.506684541702271,F3,2,4
30,0.442059099674225,0.263463735580444,F3,2,4
30,0.168720483779907,0.155068397521973,F3,2,4
30,0.266481995582581,0.368199050426483,F3,2,4
30,0.0607500672340393,0.0666635036468506,F3,2,4
30,0.225395798683167,0.237628042697906,F3,2,4
30,0.174736678600311,0.362000524997711,F3,2,4
30,0.0852500796318054,0.339170277118683,F3,2,4
30,0.332562148571014,0.366714239120483,F3,2,4
30,0.236847817897797,0.369436919689178,F3,2,4
30,0.0193948745727539,0.191788136959076,F3,2,4
30,0.0120173096656799,0.271696269512177,F3,2,4
30,0.0620244145393372,0.287363946437836,F3,2,4
30,0.436472475528717,0.311505019664764,F3,2,4
30,0.392477750778198,0.296791553497314,F3,2,4
30,0.256776690483093,0.184396803379059,F3,2,4
30,0.113718271255493,0.219625055789948,F3,2,4
30,0.222946763038635,0.637900352478027,F3,2,4
30,0.287249028682709,0.589227557182312,F3,2,4
30,0.267215430736542,0.453285396099091,F3,2,4
30,0.0968241691589355,0.42020857334137,F3,2,4
30,0.00648969411849976,0.137745201587677,F3,2,4
30,0.223928391933441,0.658770680427551,F3,2,4
30,0.334814846515656,0.140256106853485,F3,2,4
30,-0.00104653835296631,0.322820484638214,F3,2,4
30,0.282187104225159,0.407189548015594,F3,2,4
30,0.142595708370209,0.0530160069465637,F3,2,4
30,0.0636379718780518,0.25497579574585,F3,2,4
30,0.226681888103485,0.261810779571533,F3,2,4
30,0.343831539154053,0.240355134010315,F3,2,4
30,0.338359117507935,0.299813270568848,F3,2,4
30,0.423038303852081,0.670185029506683,F3,2,4
30,0.158140122890472,0.251493394374847,F3,2,4
30,0.230457782745361,0.0759912729263306,F3,2,4
31,0.481586456298828,0.33759593963623,M1,1,4
31,0.649832725524902,0.63170725107193,M1,1,4
31,0.758405089378357,0.752587795257568,M1,1,4
31,0.304888665676117,0.712971866130829,M1,1,4
31,0.487500667572021,0.444624483585358,M1,1,4
31,0.0605571866035461,0.505506098270416,M1,1,4
31,0.049652636051178,0.208862125873566,M1,1,4
31,0.419908463954926,0.35194343328476,M1,1,4
31,0.483259797096252,0.345534205436707,M1,1,4
31,0.33970057964325,0.579885363578796,M1,1,4
31,0.251103639602661,0.431786894798279,M1,1,4
31,0.493709444999695,0.648684859275818,M1,1,4
31,0.198476910591125,0.694029092788696,M1,1,4
31,0.380701720714569,0.630366921424866,M1,1,4
31,0.305700182914734,0.457983553409576,M1,1,4
32,0.149519383907318,0.0333648920059204,F1,2,4
32,0.236962974071503,0.273952424526215,F1,2,4
32,0.0288405418395996,0.158203482627869,F1,2,4
32,0.181811034679413,0.0356393456459045,F1,2,4
32,0.0473359227180481,0.0616999864578247,F1,2,4
32,-0.00112473964691162,0.409404516220093,F1,2,4
32,0.41535896062851,0.450742304325104,F1,2,4
32,0.227179825305939,0.111704170703888,F1,2,4
32,0.169986009597778,0.0546022057533264,F1,2,4
32,0.210820019245148,0.186481952667236,F1,2,4
32,0.0790083408355713,0.024301290512085,F1,2,4
32,0.121037900447845,0.152466595172882,F1,2,4
32,0.237937271595001,0.0859583020210266,F1,2,4
32,0.421204090118408,0.113708853721619,F1,2,4
32,0.0304698348045349,0.11210960149765,F1,2,4
32,0.26012259721756,0.0284962058067322,F1,2,4
32,0.126444160938263,0.0416205525398254,F1,2,4
32,0.170198440551758,0.139466762542725,F1,2,4
32,0.125450074672699,0.144997537136078,F1,2,4
32,0.125536859035492,0.203573048114777,F1,2,4
32,0.060917854309082,0.0375816822052002,F1,2,4
32,0.0463259816169739,0.225283265113831,F1,2,4
32,0.0248885154724121,0.0407594442367554,F1,2,4
32,0.414535939693451,0.114018261432648,F1,2,4
32,0.142233908176422,0.0689966082572937,F1,2,4
32,0.174182236194611,0.0288675427436829,F1,2,4
32,0.481851816177368,0.0052952766418457,F1,2,4
32,0.174303948879242,0.0374757647514343,F1,2,4
32,0.0804828405380249,0.083746612071991,F1,2,4
32,0.345896244049072,0.301222801208496,F1,2,4
32,0.615450322628021,0.0286276936531067,F1,2,4
32,0.155007481575012,0.232623636722565,F1,2,4
32,0.489898502826691,0.18861198425293,F1,2,4
32,0.183848202228546,0.0994135141372681,F1,2,4
