Session,Perf_LFP,Perf_MUAe,Birds,Sex,Depth
33,96.2790697674419,83.2558139534884,M3,1,4
33,73.0434782608696,77.8260869565217,M3,1,4
33,93.5374149659864,90.4761904761905,M3,1,4
33,85.7707509881423,79.4466403162055,M3,1,4
33,81.8840579710145,86.9565217391304,M3,1,4
33,86.7469879518072,91.1646586345382,M3,1,4
33,60.4651162790698,76.2790697674419,M3,1,4
33,69.1304347826087,86.5217391304348,M3,1,4
33,70.4225352112676,73.2394366197183,M3,1,4
33,77.7003484320557,79.0940766550523,M3,1,4
33,90.5797101449275,88.0434782608696,M3,1,4
33,88.1278538812785,94.5205479452055,M3,1,4
33,77.5510204081633,81.9727891156463,M3,1,4
33,77.9220779220779,89.1774891774892,M3,1,4
33,67.1936758893281,83.00395256917,M3,1,4
33,40.418118466899,59.9303135888502,M3,1,4
33,58.6854460093897,62.4413145539906,M3,1,4
33,75.9036144578313,89.1566265060241,M3,1,4
33,86.9565217391304,80.4347826086957,M3,1,4
33,82.1917808219178,86.7579908675799,M3,1,4
33,74.3083003952569,68.3794466403162,M3,1,4
33,83.3333333333333,77.1739130434783,M3,1,4
33,85.1162790697674,90.2325581395349,M3,1,4
33,89.4557823129252,84.6938775510204,M3,1,4
33,79.6536796536797,76.1904761904762,M3,1,4
33,95.6709956709957,96.1038961038961,M3,1,4
33,90.5797101449275,86.9565217391304,M3,1,4
33,90.2439024390244,85.3658536585366,M3,1,4
33,89.5652173913044,92.6086956521739,M3,1,4
33,80.9302325581395,80,M3,1,4
33,92.9577464788732,89.2018779342723,M3,1,4
33,91.8367346938776,93.1972789115646,M3,1,4
33,96.3470319634703,93.6073059360731,M3,1,4
33,94.4664031620553,90.9090909090909,M3,1,4
33,93.1726907630522,89.5582329317269,M3,1,4
33,90.4109589041096,88.1278538812785,M3,1,4
33,82.5783972125435,80.8362369337979,M3,1,4
33,83.6734693877551,83.6734693877551,M3,1,4
33,86.0869565217391,77.8260869565217,M3,1,4
33,77.4647887323944,90.6103286384976,M3,1,4
33,92.0289855072464,91.6666666666667,M3,1,4
33,96.969696969697,93.9393939393939,M3,1,4
33,87.3517786561265,90.5138339920949,M3,1,4
33,85.1162790697674,93.4883720930233,M3,1,4
33,93.574297188755,90.3614457831325,M3,1,4
33,94.2176870748299,93.1972789115646,M3,1,4
33,89.9598393574297,85.9437751004016,M3,1,4
33,93.1159420289855,90.5797101449275,M3,1,4
33,76.0869565217391,87.3913043478261,M3,1,4
33,92.8853754940711,84.5849802371542,M3,1,4
33,89.6713615023474,91.5492957746479,M3,1,4
33,91.7748917748918,96.1038961038961,M3,1,4
33,83.2558139534884,95.3488372093023,M3,1,4
33,88.5017421602787,90.5923344947735,M3,1,4
33,95.4337899543379,95.4337899543379,M3,1,4
33,92.1739130434783,86.0869565217391,M3,1,4
33,93.5374149659864,94.2176870748299,M3,1,4
33,94.9771689497717,89.041095890411,M3,1,4
33,69.1699604743083,86.1660079051383,M3,1,4
33,76.1904761904762,79.6536796536797,M3,1,4
33,86.8544600938967,90.6103286384976,M3,1,4
33,81.8840579710145,80.4347826086957,M3,1,4
33,94.0766550522648,93.0313588850174,M3,1,4
33,92.7710843373494,91.566265060241,M3,1,4
33,86.9767441860465,79.5348837209302,M3,1,4
33,91.7391304347826,89.5652173913044,M3,1,4
33,83.5341365461847,87.9518072289157,M3,1,4
33,93.5064935064935,93.9393939393939,M3,1,4
33,90.5797101449275,88.0434782608696,M3,1,4
